Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dynamic_Infraestructura/Dist_potable, 60, 120, 652, 63, 0.654234072345767, 0.671123342502462, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 120, 540, 10474, 801, 0.398292698491633, 0.62425014063539, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 540, 600, 1652, 79, -0.101766520985436, -0.106586568281878, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 600, 660, 1670, 67, -0.285414003612766, -0.297981898535132, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 660, 720, 1580, 78, -0.0683184760286678, -0.0714551833024015, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 720, 1260, 10406, 451, -0.204837347389798, -0.281571948806631, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 1260, 1500, 2280, 83, -0.386481934982192, -0.409034389622821, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 1500, 1560, 444, 22, -0.0644373310718753, -0.0652435405026205, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 1560, 1620, 429, 10, -0.845760297322272, -0.8530572129822, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 1620, 1800, 1141, 33, -0.624278776234928, -0.640245922889081, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 1800, 1860, 305, 11, -0.396158964934491, -0.399088394256586, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 1860, 1920, 272, 7, -0.744294147325088, -0.748525075186965, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 1920, 1980, 282, 5, -1.12505406414742, -1.13074191979508, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 1980, 2040, 308, 12, -0.31592727493024, -0.318370523290294, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 2040, 2100, 292, 8, -0.68000716687555, -0.684271371317187, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, 2100, 2160, 269, 2, -2.00457594823448, -2.01159337681871, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 2160, 2220, 261, 4, -1.27325619416951, -1.2788795314761, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 2220, 2820, 1610, 38, -0.832992283656945, -0.860808843577041, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 2820, 2940, 118, 20, 1.30029032448924, 1.30825791949554, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 2940, 3180, 106, 11, 0.73354391080365, 0.736666903430708, 1, 
1, 2, dynamic_Infraestructura/Dist_potable, 3180, 3420, 53, 11, 1.54975118412082, 1.55447997006683, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 0, 60, 435, 42, 0.653385536019928, 0.664535267891526, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 60, 1200, 10291, 829, 0.454706628550022, 0.716985825469476, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1200, 1260, 694, 38, 0.0409509003881174, 0.0417971286784615, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1260, 1380, 1301, 60, -0.139802693376686, -0.144876144106642, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1380, 1440, 566, 13, -0.860883114454978, -0.870650391719243, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1440, 1500, 525, 16, -0.570333764704921, -0.577104698008903, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1500, 1560, 476, 25, -0.00306598502865701, -0.00310830524564357, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1560, 1620, 504, 21, -0.245968686323329, -0.249195035046744, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1620, 1680, 486, 14, -0.628396126364476, -0.635128006820654, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1680, 1740, 422, 8, -1.05689890253966, -1.06513561029553, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1740, 1860, 766, 23, -0.585676299182789, -0.595811586684907, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1860, 1920, 422, 27, 0.206476630709028, 0.209252563250838, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1920, 1980, 448, 20, -0.173865392421985, -0.175955484831948, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 1980, 2280, 2456, 133, 0.0292599250571652, 0.0315054604308131, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2280, 2340, 465, 31, 0.250468199990562, 0.254259938510663, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2340, 2520, 1317, 70, 0.00952482597514314, 0.00989986733691853, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2520, 2580, 392, 11, -0.65537857272251, -0.660965587651039, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2580, 2640, 355, 13, -0.380335849995248, -0.38363596910871, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2640, 2760, 703, 20, -0.641237056410978, -0.651168879119671, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2760, 2820, 371, 18, -0.0865707694313115, -0.0874650261678873, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2820, 2880, 342, 14, -0.264430749163065, -0.266755448586039, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2880, 2940, 351, 25, 0.321503973107314, 0.32528598332275, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 2940, 3000, 372, 41, 0.800979220933066, 0.813467954055315, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3000, 3120, 709, 50, 0.310825000531459, 0.318263945026016, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3120, 3180, 373, 11, -0.60422340942158, -0.609229428997018, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3180, 3240, 350, 14, -0.288528300742125, -0.291097334660238, 0, 
